policy_id,issue_age,gender,risk_class,product,face_amount,issue_date
572,42,M,Preferred,Term20,155800,2019-10-16
573,36,F,Preferred,Term20,162000,2019-10-15
574,27,F,Standard,Term10,43000,2023-02-22
575,25,F,Preferred,Term20,38600,2021-03-24
576,40,M,Standard,Term10,42900,2022-06-16
577,62,F,Standard,Term10,53900,2022-08-28
578,46,F,Standard,Term10,58000,2018-11-14
579,61,F,Standard,Term10,32900,2020-09-08
580,29,F,Standard,Term10,24600,2021-08-05
581,28,M,Standard,Term20,61700,2023-09-11
582,59,M,Standard,Term20,7200,2020-08-09
583,29,M,Standard,Term10,56400,2019-12-06
584,27,M,Standard,Term20,34000,2022-12-13
585,41,M,Preferred,Term20,95600,2019-06-08
586,62,M,Standard,Term10,112300,2023-01-28
587,53,F,Standard,Term20,113900,2020-12-09
588,29,F,Standard,Term20,48600,2018-04-18
589,59,F,Standard,Term20,30300,2020-04-22
590,59,F,Standard,Term10,36700,2023-02-27
591,57,M,Standard,Term20,71200,2020-10-20
592,62,M,Standard,Term20,22300,2018-03-08
593,34,M,Preferred,Term10,138200,2020-12-16
594,65,M,Standard,Term10,49100,2022-03-02
595,38,M,Standard,Term10,80800,2018-01-08
596,57,F,Preferred,Term10,20600,2023-08-28
597,48,F,Preferred,Term10,34400,2022-03-01
598,56,F,Standard,Term10,19100,2022-04-10
599,50,M,Standard,Term20,110500,2022-02-02
600,51,F,Standard,Term20,54400,2018-08-15
601,50,F,Standard,Term10,84400,2022-03-22
602,56,M,Standard,Term10,62200,2019-09-02
603,55,M,Standard,Term10,79300,2018-04-04
604,30,F,Preferred,Term10,48900,2018-05-25
605,58,M,Preferred,Term20,53000,2018-06-08
606,46,F,Standard,Term10,56700,2018-07-01
607,38,M,Standard,Term20,76400,2023-10-03
608,46,M,Preferred,Term10,77600,2018-02-26
609,64,F,Standard,Term10,323500,2021-03-26
610,60,M,Standard,Term20,164200,2018-10-05
611,59,M,Standard,Term10,20600,2023-11-08
612,43,M,Preferred,Term10,54900,2021-06-06
613,57,M,Standard,Term10,46900,2021-01-14
614,40,F,Standard,Term20,129100,2018-11-24
615,53,M,Standard,Term10,49500,2023-08-22
616,51,M,Standard,Term20,79100,2020-07-11
617,35,F,Standard,Term20,14700,2018-05-20
618,35,F,Preferred,Term20,24100,2022-09-08
619,27,M,Standard,Term20,210100,2023-04-26
620,30,F,Preferred,Term20,61700,2018-05-17
621,42,M,Preferred,Term20,32900,2019-10-26
622,44,F,Standard,Term10,69300,2021-05-08
623,31,F,Standard,Term20,31800,2018-12-27
624,42,F,Preferred,Term20,50500,2022-06-09
625,49,M,Standard,Term10,25000,2021-07-20
626,34,M,Standard,Term20,37300,2021-08-02
627,38,F,Standard,Term10,46600,2019-09-07
628,40,F,Preferred,Term10,117300,2020-07-16
629,45,M,Standard,Term10,79100,2018-05-15
630,40,M,Preferred,Term10,87800,2022-10-04
631,55,M,Standard,Term10,59000,2021-09-01
632,38,F,Standard,Term10,98100,2021-01-24
633,42,M,Standard,Term10,35500,2022-08-07
634,40,F,Standard,Term10,38600,2021-11-22
635,32,F,Standard,Term10,76500,2020-07-05
636,53,F,Standard,Term10,50600,2022-12-08
637,34,M,Standard,Term20,59400,2023-05-01
638,37,F,Standard,Term20,54300,2023-03-15
639,57,F,Standard,Term10,127000,2021-06-15
640,63,M,Standard,Term10,131000,2020-02-17
641,52,F,Standard,Term10,41100,2018-01-21
642,62,F,Preferred,Term10,20800,2020-07-19
643,60,F,Standard,Term10,39100,2022-01-06
644,44,F,Standard,Term20,35000,2022-01-12
645,56,M,Standard,Term20,98600,2018-06-03
646,38,F,Standard,Term10,104000,2021-03-19
647,43,F,Preferred,Term20,32300,2022-03-12
648,46,M,Standard,Term10,38100,2022-07-05
649,64,F,Standard,Term20,24700,2023-04-25
650,59,M,Standard,Term20,64900,2018-08-14
651,45,F,Standard,Term10,58300,2020-06-02
652,51,F,Preferred,Term20,96100,2018-03-03
653,33,M,Preferred,Term20,80700,2022-09-09
654,57,M,Standard,Term10,86300,2021-12-27
655,47,M,Standard,Term10,23700,2020-09-03
656,46,F,Standard,Term20,41100,2022-03-12
657,56,M,Standard,Term10,105800,2023-07-12
658,50,F,Standard,Term10,43300,2019-02-18
659,27,M,Standard,Term20,22500,2022-01-17
660,36,F,Standard,Term10,97200,2023-02-14
661,32,F,Standard,Term10,42300,2018-10-23
662,55,M,Standard,Term20,113300,2022-12-01
663,26,F,Preferred,Term10,59200,2018-08-12
664,33,F,Preferred,Term10,50700,2022-11-02
665,49,M,Standard,Term20,135700,2022-05-09
666,53,M,Preferred,Term10,27400,2023-01-08
667,45,F,Standard,Term20,141600,2021-11-25
668,60,M,Preferred,Term20,40800,2019-09-19
669,62,M,Standard,Term10,66000,2022-08-07
670,30,F,Preferred,Term10,66400,2019-01-18
671,64,F,Standard,Term20,46300,2018-12-24
672,50,M,Standard,Term20,37900,2018-01-06
673,51,M,Preferred,Term10,48000,2023-01-16
674,28,M,Standard,Term10,32600,2020-01-14
675,50,F,Standard,Term10,194300,2018-12-26
676,54,M,Preferred,Term20,44900,2018-10-11
677,48,F,Preferred,Term20,120000,2018-02-20
678,28,F,Preferred,Term10,110900,2022-06-16
679,46,F,Preferred,Term20,74400,2018-07-10
680,63,F,Preferred,Term10,55200,2022-07-10
681,54,F,Standard,Term10,67300,2021-03-25
682,30,M,Standard,Term20,84400,2019-01-26
683,64,M,Preferred,Term10,63600,2023-01-08
684,64,M,Preferred,Term20,23400,2020-11-14
685,31,F,Standard,Term10,20100,2020-08-04
686,57,F,Standard,Term20,148100,2022-12-12
687,41,M,Preferred,Term20,12300,2021-11-25
688,49,M,Standard,Term10,67300,2022-03-20
689,43,F,Standard,Term10,52000,2021-02-14
690,57,F,Preferred,Term20,65900,2023-08-22
691,65,M,Standard,Term10,30200,2020-03-16
692,57,F,Standard,Term20,73900,2019-09-13
693,63,F,Standard,Term10,67800,2018-12-01
694,63,F,Standard,Term10,313800,2019-12-04
695,28,M,Preferred,Term20,64700,2022-04-16
696,35,F,Standard,Term10,134400,2023-06-03
697,54,F,Standard,Term10,24400,2019-09-01
698,49,F,Standard,Term10,110400,2018-03-10
699,27,M,Standard,Term20,68600,2022-07-16
700,28,F,Standard,Term20,70400,2022-05-21
701,46,F,Standard,Term10,71000,2018-07-28
702,50,M,Standard,Term10,166700,2018-08-19
703,31,F,Standard,Term10,69800,2020-11-28
704,32,M,Standard,Term20,37400,2020-06-09
705,30,F,Standard,Term10,41400,2018-04-19
706,48,F,Standard,Term10,97800,2021-01-01
707,25,F,Standard,Term10,78300,2020-09-04
708,48,M,Standard,Term10,23900,2022-10-18
709,44,M,Standard,Term20,81500,2023-05-09
710,44,F,Standard,Term10,31300,2018-11-16
711,52,M,Preferred,Term10,77900,2020-06-27
712,46,F,Standard,Term10,36900,2022-06-22
713,54,F,Preferred,Term10,50600,2018-01-10
714,56,F,Preferred,Term10,43200,2023-07-20
715,62,F,Standard,Term10,148900,2020-08-26
716,57,M,Standard,Term10,76200,2022-06-07
717,46,F,Standard,Term10,127600,2021-07-16
718,45,M,Standard,Term10,340100,2023-07-21
719,34,F,Standard,Term20,61600,2018-09-19
720,49,F,Standard,Term10,147400,2023-02-14
721,30,F,Preferred,Term10,39400,2021-07-13
722,63,M,Standard,Term20,127100,2022-06-17
723,59,F,Preferred,Term10,36900,2022-05-14
724,29,F,Preferred,Term10,59200,2021-06-10
725,57,F,Standard,Term20,82600,2020-09-25
726,29,F,Preferred,Term10,90800,2022-12-23
727,54,F,Preferred,Term20,27900,2021-03-18
728,28,F,Standard,Term10,35600,2023-01-06
729,45,F,Standard,Term20,86400,2022-05-15
730,51,F,Standard,Term20,48000,2021-04-06
731,54,F,Standard,Term10,25900,2021-01-05
732,42,M,Standard,Term10,57400,2019-06-07
733,62,M,Standard,Term20,55700,2022-07-05
734,56,M,Standard,Term10,66600,2019-11-23
735,33,F,Preferred,Term10,82300,2021-09-15
736,52,F,Standard,Term20,79200,2022-06-21
737,54,M,Standard,Term20,37800,2020-08-28
738,38,M,Standard,Term20,46800,2023-04-08
739,55,F,Preferred,Term20,104500,2018-02-06
740,61,M,Standard,Term20,43200,2019-07-05
741,58,M,Standard,Term20,47200,2019-06-01
742,56,M,Preferred,Term20,24300,2023-04-01
743,51,F,Standard,Term20,58900,2021-11-17
744,36,M,Preferred,Term20,73700,2019-07-20
745,57,M,Standard,Term10,18300,2023-07-09
746,39,F,Standard,Term10,31500,2020-09-16
747,46,M,Preferred,Term10,25500,2019-04-06
748,37,M,Preferred,Term20,96100,2023-07-20
749,37,F,Preferred,Term20,19000,2018-11-20
750,31,F,Standard,Term10,57100,2023-08-20
751,64,M,Preferred,Term10,92100,2018-11-15
752,31,M,Standard,Term10,67000,2021-01-24
753,28,M,Preferred,Term10,46000,2021-09-03
754,63,F,Preferred,Term20,73700,2023-08-12
755,47,F,Standard,Term20,111500,2023-11-02
756,42,M,Standard,Term10,56100,2023-12-24
757,55,F,Standard,Term10,15600,2023-02-03
758,40,F,Standard,Term10,119200,2023-06-13
759,30,M,Standard,Term10,76100,2021-12-06
760,54,M,Standard,Term20,58700,2023-10-20
761,32,F,Standard,Term20,18200,2022-02-12
762,47,F,Standard,Term20,50100,2020-07-16
763,63,F,Standard,Term10,35400,2023-05-27
764,63,M,Preferred,Term10,28900,2018-09-26
765,39,M,Standard,Term20,55200,2018-07-12
766,56,M,Standard,Term20,43400,2018-04-11
767,50,M,Preferred,Term10,45200,2021-06-09
768,44,M,Preferred,Term20,93300,2018-12-20
769,30,M,Standard,Term10,69800,2019-05-28
770,40,F,Standard,Term10,44500,2019-03-17
771,51,F,Standard,Term20,41200,2019-02-16
772,65,F,Preferred,Term20,45600,2018-02-28
773,25,F,Preferred,Term20,51600,2019-01-06
774,54,M,Preferred,Term10,85000,2019-01-03
775,59,F,Preferred,Term10,32000,2022-07-03
776,63,M,Standard,Term20,143600,2021-07-17
777,42,F,Standard,Term20,85000,2019-10-26
778,29,F,Preferred,Term10,11600,2018-08-07
779,36,M,Preferred,Term10,63000,2021-03-21
780,59,F,Standard,Term10,111800,2019-08-25
781,60,F,Standard,Term20,75600,2022-06-26
782,51,M,Standard,Term20,46800,2019-03-23
783,30,M,Preferred,Term10,57700,2023-08-11
784,29,F,Standard,Term10,66600,2018-08-19
785,44,M,Preferred,Term10,95000,2023-06-16
786,49,F,Standard,Term10,25600,2022-02-14
787,26,M,Standard,Term10,41600,2022-01-20
788,53,F,Preferred,Term10,160000,2023-10-20
789,47,M,Standard,Term20,61100,2020-02-23
790,25,M,Preferred,Term10,149800,2022-04-16
791,28,F,Preferred,Term20,359100,2021-09-19
792,43,M,Preferred,Term10,44600,2022-06-09
793,54,F,Standard,Term10,29200,2021-10-14
794,58,M,Preferred,Term10,51100,2023-05-23
795,42,M,Standard,Term20,115800,2019-11-22
796,37,F,Standard,Term10,125900,2022-05-15
797,64,M,Standard,Term10,234000,2018-01-16
798,43,M,Standard,Term10,58600,2018-09-08
799,37,F,Standard,Term10,80200,2022-08-11
800,43,F,Standard,Term10,39100,2019-12-19
801,25,F,Standard,Term10,13300,2018-02-04
802,37,F,Standard,Term10,58500,2021-07-01
803,46,F,Standard,Term10,30000,2021-09-17
804,62,F,Standard,Term20,88100,2021-05-21
805,55,F,Preferred,Term10,19400,2020-04-28
806,57,M,Standard,Term20,38400,2022-04-14
807,47,F,Standard,Term20,70300,2018-01-04
808,29,M,Preferred,Term10,74900,2018-08-18
809,41,F,Preferred,Term20,58200,2020-10-09
810,65,M,Preferred,Term10,183600,2023-06-05
811,26,F,Preferred,Term20,153500,2022-01-18
812,61,F,Preferred,Term20,39700,2021-10-21
813,53,F,Standard,Term20,157300,2023-11-02
814,36,F,Preferred,Term10,172400,2023-08-21
815,56,M,Preferred,Term20,55600,2018-02-17
816,59,M,Standard,Term20,61500,2021-05-21
817,26,M,Preferred,Term20,58100,2023-07-18
818,29,F,Preferred,Term10,40700,2019-12-14
819,52,F,Preferred,Term20,43200,2018-06-10
820,65,M,Preferred,Term20,132100,2020-01-18
821,25,M,Standard,Term10,77800,2023-09-06
822,52,M,Standard,Term20,42900,2019-09-16
823,30,F,Standard,Term20,34400,2021-03-22
824,51,M,Preferred,Term20,38000,2019-05-07
825,50,F,Preferred,Term10,54300,2022-01-03
826,28,F,Preferred,Term10,103600,2023-02-01
827,52,M,Preferred,Term20,35700,2018-04-16
828,61,M,Preferred,Term10,102800,2020-02-12
829,60,F,Standard,Term20,67400,2021-04-19
830,26,M,Preferred,Term20,65200,2019-08-23
831,35,F,Standard,Term10,110800,2021-05-28
832,34,F,Standard,Term20,99300,2020-02-10
833,43,F,Standard,Term10,25800,2018-08-04
834,30,F,Standard,Term20,31200,2021-11-21
835,60,F,Standard,Term20,52200,2018-08-01
836,56,M,Standard,Term10,74100,2019-04-18
837,58,M,Standard,Term10,135800,2018-10-08
838,33,M,Preferred,Term10,62300,2018-05-10
839,25,F,Standard,Term10,166400,2020-01-04
840,62,F,Preferred,Term20,39200,2023-08-01
841,36,M,Standard,Term10,43400,2019-09-06
842,51,M,Standard,Term10,49800,2019-03-13
843,62,F,Standard,Term10,36700,2022-05-09
844,26,M,Standard,Term20,120000,2023-01-11
845,25,F,Preferred,Term20,11400,2019-06-04
846,25,F,Standard,Term10,44300,2018-06-04
847,31,M,Preferred,Term10,119200,2022-04-21
848,27,M,Standard,Term10,49600,2021-07-23
849,58,M,Preferred,Term10,114000,2023-09-21
850,49,F,Preferred,Term10,223800,2021-06-27
851,65,M,Standard,Term20,62800,2023-10-21
852,57,M,Standard,Term10,120700,2018-06-04
853,64,F,Standard,Term10,255600,2018-05-21
854,34,M,Standard,Term20,76200,2021-08-07
855,36,F,Standard,Term20,58200,2022-03-22
856,59,M,Standard,Term10,102900,2020-11-18
857,35,M,Preferred,Term10,121800,2020-08-24
858,27,M,Preferred,Term20,58500,2020-05-27
859,52,M,Standard,Term10,44800,2018-03-20
860,57,M,Standard,Term20,167800,2023-10-27
861,64,F,Standard,Term20,50900,2023-01-16
862,63,M,Standard,Term20,122500,2023-01-27
863,29,F,Preferred,Term10,70100,2021-08-03
864,56,F,Standard,Term10,179200,2019-06-13
865,59,F,Standard,Term20,36000,2020-03-22
866,53,F,Standard,Term10,35900,2022-05-28
867,58,M,Standard,Term10,100000,2019-10-25
868,59,M,Standard,Term10,30400,2018-06-11
869,43,F,Standard,Term10,64200,2023-07-18
870,26,F,Standard,Term20,151600,2018-02-03
871,43,M,Standard,Term20,20500,2021-09-04
872,33,F,Preferred,Term20,76200,2018-02-20
873,29,F,Standard,Term10,123900,2018-03-09
874,30,F,Preferred,Term20,59000,2021-04-16
875,53,M,Standard,Term20,34300,2019-06-06
876,45,M,Standard,Term10,51100,2022-04-23
877,47,M,Preferred,Term20,36200,2022-10-03
878,55,M,Preferred,Term10,62400,2021-05-18
879,47,M,Standard,Term10,50700,2019-01-19
880,50,M,Standard,Term20,44000,2023-06-23
881,28,M,Preferred,Term10,79200,2020-02-08
882,59,M,Preferred,Term10,154400,2022-03-10
883,43,M,Standard,Term20,72900,2019-08-16
884,31,M,Standard,Term10,134100,2018-08-09
885,58,M,Standard,Term10,154400,2022-08-21
886,55,F,Standard,Term10,42100,2019-05-22
887,27,F,Standard,Term20,70600,2021-11-22
888,32,F,Standard,Term20,46400,2021-01-14
889,25,F,Preferred,Term10,24600,2018-05-18
890,36,M,Standard,Term20,74100,2019-03-06
891,29,F,Preferred,Term10,31800,2019-01-06
892,54,M,Preferred,Term10,80100,2018-07-11
893,46,F,Preferred,Term10,23500,2023-01-06
894,65,M,Standard,Term10,66300,2018-08-23
895,55,M,Standard,Term10,23300,2022-11-08
896,50,M,Standard,Term20,89700,2020-10-26
897,45,M,Standard,Term20,47300,2019-09-12
898,27,F,Standard,Term20,44600,2021-03-22
899,27,F,Standard,Term20,117700,2023-08-03
900,50,M,Standard,Term10,49400,2021-07-21
901,25,M,Standard,Term10,64000,2018-06-13
902,26,F,Preferred,Term10,53100,2022-06-23
903,33,F,Preferred,Term10,81200,2022-02-06
904,61,F,Standard,Term20,111900,2023-11-06
905,43,F,Preferred,Term10,98900,2019-11-25
906,54,F,Standard,Term10,45300,2023-09-17
907,41,F,Standard,Term10,123700,2020-07-16
908,32,F,Preferred,Term20,34600,2020-02-17
909,40,M,Standard,Term10,38400,2021-08-11
910,28,F,Standard,Term20,55500,2021-12-27
911,56,M,Standard,Term10,112200,2019-02-16
912,32,M,Standard,Term10,29700,2019-05-01
913,40,F,Standard,Term10,102200,2021-11-09
914,65,M,Standard,Term20,57900,2023-12-28
915,49,F,Standard,Term20,46200,2019-06-14
916,43,F,Standard,Term10,115700,2021-04-21
917,47,M,Standard,Term10,37000,2019-04-01
918,57,M,Standard,Term10,236000,2019-06-01
919,35,F,Preferred,Term10,53900,2022-04-06
920,51,F,Preferred,Term10,65500,2022-07-15
921,60,F,Standard,Term10,151100,2020-01-18
922,48,M,Preferred,Term20,66500,2020-01-02
923,43,F,Standard,Term20,122200,2020-01-26
924,30,M,Standard,Term20,18500,2023-09-17
925,35,M,Standard,Term20,45900,2023-12-10
926,63,M,Standard,Term20,76000,2018-02-13
927,47,M,Preferred,Term20,114600,2022-11-15
928,37,F,Preferred,Term10,95000,2020-02-22
929,42,F,Standard,Term10,89800,2021-01-03
930,48,M,Standard,Term10,113200,2023-04-17
931,47,F,Standard,Term20,79600,2020-04-15
932,53,M,Standard,Term10,16500,2020-12-23
933,35,F,Standard,Term10,142200,2021-02-11
934,51,M,Preferred,Term10,36200,2019-12-11
935,43,M,Preferred,Term20,72300,2019-11-23
936,63,F,Preferred,Term10,66700,2021-06-24
937,31,F,Standard,Term20,61600,2019-09-24
938,31,F,Standard,Term10,30800,2021-07-25
939,43,F,Standard,Term20,18700,2019-11-03
940,45,M,Preferred,Term10,32800,2018-03-19
941,53,M,Standard,Term20,98300,2018-12-20
942,41,F,Standard,Term10,25100,2019-06-08
943,62,F,Standard,Term10,35300,2018-12-13
944,44,M,Preferred,Term20,76900,2019-12-28
945,30,M,Preferred,Term20,32300,2020-11-04
946,29,F,Preferred,Term20,43200,2019-10-23
947,64,M,Standard,Term20,62900,2021-06-09
948,30,M,Preferred,Term10,70900,2020-09-24
949,63,F,Standard,Term10,31900,2018-03-15
950,36,M,Standard,Term10,65200,2020-04-01
951,28,M,Standard,Term20,76100,2018-09-04
952,37,F,Standard,Term20,27900,2022-10-24
953,50,M,Standard,Term20,68100,2020-04-23
954,42,F,Preferred,Term20,39000,2021-12-07
955,57,F,Standard,Term20,64500,2018-09-18
956,50,M,Standard,Term10,92400,2020-12-15
957,41,F,Preferred,Term10,53900,2022-06-02
958,51,F,Preferred,Term10,103600,2019-08-20
959,64,M,Standard,Term20,96200,2023-08-05
960,41,F,Standard,Term10,103200,2020-02-12
961,31,M,Standard,Term20,76300,2018-04-01
962,41,M,Standard,Term20,115900,2019-12-07
963,59,F,Preferred,Term10,75400,2020-09-27
964,33,F,Standard,Term20,22000,2023-07-15
965,63,F,Standard,Term10,37200,2020-01-21
966,49,F,Standard,Term20,52700,2019-01-09
967,49,F,Standard,Term10,56800,2020-07-02
968,37,M,Standard,Term10,74200,2023-01-18
969,62,M,Preferred,Term10,36900,2023-02-07
970,26,F,Standard,Term10,199800,2021-07-04
971,37,F,Preferred,Term20,56300,2023-12-14
972,42,M,Standard,Term20,59600,2022-11-12
973,44,M,Preferred,Term20,40000,2020-06-04
974,44,F,Standard,Term10,32800,2023-12-17
975,31,M,Standard,Term20,55500,2018-08-13
976,34,M,Standard,Term10,60900,2022-12-28
977,28,F,Standard,Term10,56800,2021-03-03
978,48,M,Preferred,Term20,161600,2021-07-14
979,39,F,Preferred,Term20,55500,2023-12-23
980,48,F,Standard,Term20,56900,2019-12-12
981,49,F,Standard,Term20,97700,2019-11-06
982,53,F,Standard,Term10,54000,2021-02-28
983,47,F,Standard,Term10,82800,2022-08-10
984,51,F,Preferred,Term10,27800,2018-02-26
985,49,M,Standard,Term10,27900,2020-05-24
986,51,F,Preferred,Term10,64400,2020-01-19
987,50,F,Standard,Term10,52100,2022-10-22
988,37,M,Preferred,Term10,36800,2023-10-16
989,35,M,Standard,Term10,64400,2018-02-19
990,57,M,Standard,Term20,67900,2021-11-08
991,39,M,Preferred,Term10,39100,2022-11-02
992,47,M,Standard,Term10,43900,2019-11-18
993,33,F,Standard,Term20,68200,2023-06-23
994,42,M,Standard,Term20,32400,2023-12-24
995,46,M,Standard,Term10,41700,2019-12-22
996,50,M,Preferred,Term10,82500,2018-07-28
997,46,M,Preferred,Term20,59000,2021-05-17
998,39,F,Standard,Term20,45000,2023-10-05
999,64,M,Preferred,Term10,34800,2022-01-06
1000,46,F,Standard,Term10,32600,2022-05-08
1001,58,M,Preferred,Term10,55300,2022-01-28
1002,55,M,Standard,Term10,201900,2018-10-25
1003,47,F,Standard,Term10,84100,2018-01-21
1004,61,M,Standard,Term20,26900,2018-10-25
1005,30,F,Standard,Term10,91500,2023-07-10
1006,62,F,Preferred,Term10,38000,2023-06-21
1007,59,F,Standard,Term20,59700,2023-08-05
1008,45,M,Standard,Term10,42100,2018-01-03
1009,55,M,Preferred,Term20,201500,2023-10-18
1010,46,M,Standard,Term10,30300,2023-04-20
1011,36,M,Standard,Term10,72300,2022-11-17
1012,57,M,Preferred,Term10,39700,2020-11-14
1013,35,F,Preferred,Term20,93300,2018-07-17
1014,37,M,Standard,Term20,71400,2020-08-11
1015,46,F,Preferred,Term20,127100,2019-12-09
1016,59,M,Preferred,Term10,92100,2021-05-08
1017,40,M,Preferred,Term20,39500,2023-05-11
1018,45,F,Standard,Term10,344500,2020-12-09
1019,26,M,Preferred,Term20,83600,2018-05-05
1020,29,M,Preferred,Term10,43000,2020-05-16
1021,27,F,Standard,Term20,67700,2022-01-12
1022,27,F,Preferred,Term10,87400,2021-04-05
1023,60,F,Preferred,Term10,85400,2018-03-26
1024,59,F,Standard,Term20,80600,2020-10-15
1025,58,F,Preferred,Term10,106900,2020-07-04
1026,27,F,Standard,Term10,100800,2018-05-02
1027,28,F,Preferred,Term20,36000,2020-12-03
1028,36,M,Preferred,Term10,212100,2022-06-12
1029,48,F,Standard,Term10,195100,2018-05-07
1030,38,M,Standard,Term20,96800,2021-09-27
1031,44,M,Standard,Term20,61300,2021-04-14
1032,32,M,Preferred,Term10,61900,2022-06-21
1033,54,F,Standard,Term10,49300,2019-09-07
1034,37,M,Preferred,Term10,53300,2021-04-02
1035,27,F,Standard,Term10,16100,2022-06-10
1036,55,M,Standard,Term20,150000,2021-01-20
1037,62,F,Preferred,Term20,121400,2023-10-22
1038,25,F,Standard,Term10,21900,2019-11-06
1039,42,F,Standard,Term10,102100,2018-09-09
1040,58,M,Standard,Term20,59600,2023-07-14
1041,53,F,Standard,Term10,53100,2022-11-10
1042,60,M,Standard,Term20,80500,2020-11-09
1043,42,F,Standard,Term10,21000,2021-06-28
1044,40,M,Standard,Term10,59500,2023-08-27
1045,54,F,Standard,Term20,62800,2023-12-10
1046,31,F,Standard,Term20,62800,2022-03-02
1047,34,F,Standard,Term10,26400,2021-10-11
1048,49,F,Standard,Term20,78300,2022-05-25
1049,52,M,Preferred,Term10,113100,2021-02-26
1050,29,F,Standard,Term10,76500,2020-06-20
1051,45,M,Standard,Term10,52200,2022-07-19
1052,39,F,Standard,Term10,300600,2018-09-11
1053,45,M,Preferred,Term20,34400,2022-02-13
1054,64,F,Preferred,Term10,95200,2019-07-25
1055,28,F,Preferred,Term10,69300,2021-08-07
1056,65,F,Preferred,Term10,200300,2021-08-12
1057,43,F,Standard,Term20,75500,2019-10-25
